LOCATION,Country,REG_ID,Region,IND,Indicator,ISC11,Education ISCED level,GENDER,Gender,MEAS,Measure,TIME,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
GBR,United Kingdom,UKG1,"Herefordshire, Worcestershire and Warwickshire",NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,42.8,,
GBR,United Kingdom,UKG1,"Herefordshire, Worcestershire and Warwickshire",NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,40.7,,
GBR,United Kingdom,UKG1,"Herefordshire, Worcestershire and Warwickshire",NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,42.8,,
GBR,United Kingdom,UKG1,"Herefordshire, Worcestershire and Warwickshire",NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,41.9,,
GBR,United Kingdom,UKJ3,Hampshire And Isle Of Wight,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,40.6,,
GBR,United Kingdom,UKJ3,Hampshire And Isle Of Wight,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,41.1,,
GBR,United Kingdom,UKJ3,Hampshire And Isle Of Wight,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,41.1,,
GBR,United Kingdom,UKJ3,Hampshire And Isle Of Wight,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,40.9,,
GBR,United Kingdom,UKJ3,Hampshire And Isle Of Wight,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,36.8,,
GBR,United Kingdom,UKK2,Dorset And Somerset,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,41.8,,
GBR,United Kingdom,UKK2,Dorset And Somerset,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,39.7,,
GBR,United Kingdom,UKK2,Dorset And Somerset,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,40.6,,
GBR,United Kingdom,UKK2,Dorset And Somerset,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,41.9,,
GBR,United Kingdom,UKK2,Dorset And Somerset,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,39.8,,
GBR,United Kingdom,UKF3,Lincolnshire,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,32.1,,
GBR,United Kingdom,UKF3,Lincolnshire,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,31.7,,
GBR,United Kingdom,UKF3,Lincolnshire,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,33.6,,
GBR,United Kingdom,UKF3,Lincolnshire,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,35.9,,
GBR,United Kingdom,UKF3,Lincolnshire,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,34.4,,
GBR,United Kingdom,UKG3,West Midlands,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,32.9,,
GBR,United Kingdom,UKG3,West Midlands,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,32.5,,
GBR,United Kingdom,UKG3,West Midlands,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,32.6,,
GBR,United Kingdom,UKG3,West Midlands,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,32.6,,
GBR,United Kingdom,UKG3,West Midlands,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,35.3,,
GBR,United Kingdom,UKM8,West Central Scotland  (NUTS2016),NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,32.2,,
GBR,United Kingdom,UKM8,West Central Scotland  (NUTS2016),NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,29.2,,
GBR,United Kingdom,UKM8,West Central Scotland  (NUTS2016),NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,31.9,,
GBR,United Kingdom,UKM8,West Central Scotland  (NUTS2016),NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,31.1,,
GBR,United Kingdom,UKM8,West Central Scotland  (NUTS2016),NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,28,,
GBR,United Kingdom,UKM6,Highlands And Islands,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,38.1,,
GBR,United Kingdom,UKM6,Highlands And Islands,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,33.9,,
GBR,United Kingdom,UKM6,Highlands And Islands,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,37,,
GBR,United Kingdom,UKM6,Highlands And Islands,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,35,,
GBR,United Kingdom,UKM6,Highlands And Islands,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,35.5,,
GBR,United Kingdom,UKI4,Inner London - East,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,58,,
GBR,United Kingdom,UKI4,Inner London - East,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,59.7,,
GBR,United Kingdom,UKI4,Inner London - East,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,59.9,,
GBR,United Kingdom,UKI4,Inner London - East,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,62.6,,
GBR,United Kingdom,UKI4,Inner London - East,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,63.8,,
GBR,United Kingdom,UKH3,Essex,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,32.5,,
GBR,United Kingdom,UKH3,Essex,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,33.6,,
GBR,United Kingdom,UKH3,Essex,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,35.2,,
GBR,United Kingdom,UKH3,Essex,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,33.5,,
GBR,United Kingdom,UKH3,Essex,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,36.7,,
GBR,United Kingdom,UKM7,Eastern Scotland (NUTS2016),NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,32.4,,
GBR,United Kingdom,UKM7,Eastern Scotland (NUTS2016),NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,32.5,,
GBR,United Kingdom,UKM7,Eastern Scotland (NUTS2016),NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,31.7,,
GBR,United Kingdom,UKM7,Eastern Scotland (NUTS2016),NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,30.6,,
GBR,United Kingdom,UKM7,Eastern Scotland (NUTS2016),NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,29.8,,
GBR,United Kingdom,UKD7,Merseyside,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,42.2,,
GBR,United Kingdom,UKD7,Merseyside,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,38.9,,
GBR,United Kingdom,UKD7,Merseyside,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,40.7,,
GBR,United Kingdom,UKD7,Merseyside,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,40,,
GBR,United Kingdom,UKD7,Merseyside,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,41.1,,
GBR,United Kingdom,UKG1,"Herefordshire, Worcestershire and Warwickshire",NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,36,,
GBR,United Kingdom,UKG1,"Herefordshire, Worcestershire and Warwickshire",NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,35.7,,
GBR,United Kingdom,UKG1,"Herefordshire, Worcestershire and Warwickshire",NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,39.8,,
GBR,United Kingdom,UKG1,"Herefordshire, Worcestershire and Warwickshire",NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,39,,
GBR,United Kingdom,UKG1,"Herefordshire, Worcestershire and Warwickshire",NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,40.2,,
GBR,United Kingdom,UKE3,South Yorkshire,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,40.3,,
GBR,United Kingdom,UKE3,South Yorkshire,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,43.5,,
GBR,United Kingdom,UKE3,South Yorkshire,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,40.5,,
GBR,United Kingdom,UKE3,South Yorkshire,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,38.9,,
GBR,United Kingdom,UKE3,South Yorkshire,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,42,,
GBR,United Kingdom,UKD7,Merseyside,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,33.9,,
GBR,United Kingdom,UKD7,Merseyside,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,35.7,,
GBR,United Kingdom,UKD7,Merseyside,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,35.3,,
GBR,United Kingdom,UKD7,Merseyside,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,36.6,,
GBR,United Kingdom,UKD7,Merseyside,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,38.1,,
GBR,United Kingdom,UKD3,Greater Manchester,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,38.9,,
GBR,United Kingdom,UKD3,Greater Manchester,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,39.4,,
GBR,United Kingdom,UKD3,Greater Manchester,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,38.5,,
GBR,United Kingdom,UKD3,Greater Manchester,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,38.8,,
GBR,United Kingdom,UKD3,Greater Manchester,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),T,Total,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,41.2,,
GBR,United Kingdom,UKH1,East Anglia,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,42.8,,
GBR,United Kingdom,UKH1,East Anglia,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,39.6,,
GBR,United Kingdom,UKH1,East Anglia,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,40.5,,
